1020,1021,2.23606797749979
1029,1087,2.23606797749979
2,12,2.8284271247461903
37,279,2.8284271247461903
119,120,2.8284271247461903
124,134,2.8284271247461903
139,150,2.8284271247461903
170,171,2.8284271247461903
187,199,2.8284271247461903
187,200,2.8284271247461903
220,221,2.8284271247461903
246,247,2.8284271247461903
456,496,2.8284271247461903
474,475,2.8284271247461903
475,518,2.8284271247461903
486,487,2.8284271247461903
498,536,2.8284271247461903
559,584,2.8284271247461903
585,608,2.8284271247461903
639,674,2.8284271247461903
650,651,2.8284271247461903
718,719,2.8284271247461903
732,760,2.8284271247461903
745,746,2.8284271247461903
746,771,2.8284271247461903
747,771,2.8284271247461903
751,776,2.8284271247461903
816,817,2.8284271247461903
820,821,2.8284271247461903
880,881,2.8284271247461903
908,909,2.8284271247461903
915,948,2.8284271247461903
918,951,2.8284271247461903
923,924,2.8284271247461903
941,942,2.8284271247461903
946,947,2.8284271247461903
978,979,2.8284271247461903
993,994,2.8284271247461903
1032,1098,2.8284271247461903
1032,1100,2.8284271247461903
0,777,3.0
21,22,3.0
48,59,3.0
73,82,3.0
78,87,3.0
100,101,3.0
103,777,3.0
112,191,3.0
149,150,3.0
180,373,3.0
208,225,3.0
210,211,3.0
217,234,3.0
233,351,3.0
263,264,3.0
298,322,3.0
314,339,3.0
320,345,3.0
354,355,3.0
363,364,3.0
408,409,3.0
414,415,3.0
425,464,3.0
450,490,3.0
452,453,3.0
471,514,3.0
500,537,3.0
501,538,3.0
535,568,3.0
550,551,3.0
571,596,3.0
574,599,3.0
575,600,3.0
597,619,3.0
654,686,3.0
700,701,3.0
716,717,3.0
736,737,3.0
762,763,3.0
777,959,3.0
870,895,3.0
871,896,3.0
910,943,3.0
916,949,3.0
945,982,3.0
955,992,3.0
958,959,3.0
968,1005,3.0
1025,1043,3.0
1047,1048,3.0
1060,1064,3.0
1071,1088,3.0
1071,1092,3.0
19,32,3.1622776601683795
27,41,3.1622776601683795
35,36,3.1622776601683795
58,67,3.1622776601683795
65,66,3.1622776601683795
70,79,3.1622776601683795
88,98,3.1622776601683795
100,109,3.1622776601683795
108,109,3.1622776601683795
112,372,3.1622776601683795
118,128,3.1622776601683795
129,140,3.1622776601683795
141,142,3.1622776601683795
152,167,3.1622776601683795
174,184,3.1622776601683795
207,224,3.1622776601683795
210,227,3.1622776601683795
218,219,3.1622776601683795
226,243,3.1622776601683795
239,240,3.1622776601683795
241,242,3.1622776601683795
243,244,3.1622776601683795
247,270,3.1622776601683795
249,250,3.1622776601683795
252,275,3.1622776601683795
254,281,3.1622776601683795
257,258,3.1622776601683795
260,287,3.1622776601683795
294,318,3.1622776601683795
295,296,3.1622776601683795
310,311,3.1622776601683795
319,320,3.1622776601683795
321,346,3.1622776601683795
342,343,3.1622776601683795
366,367,3.1622776601683795
373,752,3.1622776601683795
385,415,3.1622776601683795
391,420,3.1622776601683795
399,400,3.1622776601683795
420,421,3.1622776601683795
449,489,3.1622776601683795
457,497,3.1622776601683795
480,481,3.1622776601683795
483,527,3.1622776601683795
489,490,3.1622776601683795
493,532,3.1622776601683795
519,557,3.1622776601683795
521,522,3.1622776601683795
524,562,3.1622776601683795
525,526,3.1622776601683795
529,530,3.1622776601683795
534,535,3.1622776601683795
573,598,3.1622776601683795
586,609,3.1622776601683795
593,594,3.1622776601683795
598,599,3.1622776601683795
612,613,3.1622776601683795
625,626,3.1622776601683795
640,641,3.1622776601683795
652,683,3.1622776601683795
655,687,3.1622776601683795
667,698,3.1622776601683795
684,714,3.1622776601683795
693,720,3.1622776601683795
714,715,3.1622776601683795
731,759,3.1622776601683795
750,751,3.1622776601683795
754,755,3.1622776601683795
762,783,3.1622776601683795
802,821,3.1622776601683795
806,807,3.1622776601683795
832,833,3.1622776601683795
835,836,3.1622776601683795
843,844,3.1622776601683795
853,854,3.1622776601683795
855,856,3.1622776601683795
863,864,3.1622776601683795
868,893,3.1622776601683795
875,901,3.1622776601683795
879,907,3.1622776601683795
889,917,3.1622776601683795
893,894,3.1622776601683795
914,946,3.1622776601683795
928,963,3.1622776601683795
952,953,3.1622776601683795
972,1009,3.1622776601683795
974,975,3.1622776601683795
984,1021,3.1622776601683795
1001,1041,3.1622776601683795
1006,1048,3.1622776601683795
1007,1051,3.1622776601683795
1012,1059,3.1622776601683795
1019,1063,3.1622776601683795
1022,1049,3.1622776601683795
0,996,3.605551275463989
26,27,3.605551275463989
33,34,3.605551275463989
45,55,3.605551275463989
105,106,3.605551275463989
110,111,3.605551275463989
110,120,3.605551275463989
112,397,3.605551275463989
117,118,3.605551275463989
133,144,3.605551275463989
137,148,3.605551275463989
146,147,3.605551275463989
147,162,3.605551275463989
171,182,3.605551275463989
181,192,3.605551275463989
191,350,3.605551275463989
227,228,3.605551275463989
229,246,3.605551275463989
239,260,3.605551275463989
240,261,3.605551275463989
281,282,3.605551275463989
283,304,3.605551275463989
317,318,3.605551275463989
332,353,3.605551275463989
336,356,3.605551275463989
352,374,3.605551275463989
357,358,3.605551275463989
357,380,3.605551275463989
360,386,3.605551275463989
366,393,3.605551275463989
368,395,3.605551275463989
374,375,3.605551275463989
395,396,3.605551275463989
401,431,3.605551275463989
410,443,3.605551275463989
428,470,3.605551275463989
442,481,3.605551275463989
458,497,3.605551275463989
461,501,3.605551275463989
468,510,3.605551275463989
502,503,3.605551275463989
505,506,3.605551275463989
540,572,3.605551275463989
554,582,3.605551275463989
603,629,3.605551275463989
623,655,3.605551275463989
625,657,3.605551275463989
638,673,3.605551275463989
638,674,3.605551275463989
648,680,3.605551275463989
654,655,3.605551275463989
657,689,3.605551275463989
681,712,3.605551275463989
683,684,3.605551275463989
695,721,3.605551275463989
708,739,3.605551275463989
768,769,3.605551275463989
796,797,3.605551275463989
834,850,3.605551275463989
856,877,3.605551275463989
861,886,3.605551275463989
862,887,3.605551275463989
871,996,3.605551275463989
884,913,3.605551275463989
885,913,3.605551275463989
898,929,3.605551275463989
902,903,3.605551275463989
903,933,3.605551275463989
903,934,3.605551275463989
924,957,3.605551275463989
925,958,3.605551275463989
962,998,3.605551275463989
966,967,3.605551275463989
986,1023,3.605551275463989
990,1027,3.605551275463989
1004,1046,3.605551275463989
1014,1073,3.605551275463989
1026,1086,3.605551275463989
1031,1096,3.605551275463989
6,7,4.0
42,43,4.0
50,51,4.0
61,62,4.0
97,106,4.0
99,100,4.0
117,127,4.0
148,149,4.0
174,175,4.0
182,193,4.0
193,194,4.0
201,214,4.0
213,214,4.0
268,269,4.0
316,317,4.0
340,341,4.0
399,430,4.0
405,406,4.0
421,422,4.0
423,462,4.0
434,435,4.0
441,480,4.0
443,444,4.0
445,484,4.0
454,494,4.0
456,457,4.0
485,528,4.0
503,540,4.0
510,511,4.0
528,566,4.0
544,545,4.0
560,561,4.0
569,570,4.0
580,753,4.0
580,798,4.0
588,611,4.0
621,653,4.0
634,635,4.0
635,670,4.0
647,648,4.0
658,659,4.0
666,667,4.0
720,721,4.0
725,726,4.0
774,775,4.0
789,807,4.0
790,791,4.0
837,854,4.0
840,857,4.0
911,944,4.0
935,936,4.0
936,973,4.0
948,949,4.0
954,955,4.0
973,1010,4.0
1027,1088,4.0
1038,1087,4.0
1039,1077,4.0
1047,1061,4.0
1052,1057,4.0
1063,1070,4.0
7,8,4.123105625617661
40,41,4.123105625617661
46,47,4.123105625617661
55,56,4.123105625617661
56,57,4.123105625617661
62,71,4.123105625617661
66,75,4.123105625617661
71,72,4.123105625617661
77,86,4.123105625617661
85,95,4.123105625617661
107,115,4.123105625617661
113,114,4.123105625617661
125,136,4.123105625617661
126,137,4.123105625617661
132,551,4.123105625617661
151,166,4.123105625617661
156,172,4.123105625617661
163,174,4.123105625617661
165,176,4.123105625617661
177,178,4.123105625617661
201,202,4.123105625617661
231,248,4.123105625617661
245,246,4.123105625617661
251,252,4.123105625617661
251,274,4.123105625617661
259,260,4.123105625617661
271,272,4.123105625617661
271,296,4.123105625617661
283,305,4.123105625617661
286,287,4.123105625617661
290,291,4.123105625617661
308,333,4.123105625617661
311,336,4.123105625617661
312,337,4.123105625617661
326,327,4.123105625617661
344,366,4.123105625617661
347,369,4.123105625617661
358,382,4.123105625617661
359,386,4.123105625617661
361,362,4.123105625617661
364,365,4.123105625617661
381,408,4.123105625617661
394,423,4.123105625617661
400,401,4.123105625617661
404,405,4.123105625617661
406,439,4.123105625617661
409,410,4.123105625617661
412,413,4.123105625617661
416,417,4.123105625617661
420,459,4.123105625617661
427,470,4.123105625617661
465,505,4.123105625617661
469,511,4.123105625617661
487,488,4.123105625617661
499,500,4.123105625617661
508,543,4.123105625617661
513,550,4.123105625617661
520,558,4.123105625617661
556,557,4.123105625617661
600,622,4.123105625617661
602,603,4.123105625617661
617,649,4.123105625617661
626,658,4.123105625617661
629,664,4.123105625617661
631,632,4.123105625617661
632,667,4.123105625617661
640,675,4.123105625617661
661,662,4.123105625617661
669,700,4.123105625617661
672,673,4.123105625617661
676,677,4.123105625617661
690,691,4.123105625617661
705,706,4.123105625617661
706,707,4.123105625617661
734,763,4.123105625617661
737,738,4.123105625617661
742,767,4.123105625617661
744,769,4.123105625617661
760,761,4.123105625617661
761,762,4.123105625617661
773,774,4.123105625617661
780,800,4.123105625617661
782,783,4.123105625617661
785,805,4.123105625617661
796,810,4.123105625617661
807,808,4.123105625617661
807,824,4.123105625617661
818,819,4.123105625617661
819,837,4.123105625617661
822,840,4.123105625617661
847,848,4.123105625617661
855,876,4.123105625617661
859,860,4.123105625617661
892,920,4.123105625617661
909,941,4.123105625617661
911,912,4.123105625617661
922,955,4.123105625617661
930,931,4.123105625617661
937,938,4.123105625617661
954,991,4.123105625617661
964,1001,4.123105625617661
980,981,4.123105625617661
980,1017,4.123105625617661
983,984,4.123105625617661
1000,1001,4.123105625617661
1006,1072,4.123105625617661
1017,1018,4.123105625617661
1018,1058,4.123105625617661
1019,1082,4.123105625617661
22,35,4.242640687119285
133,134,4.242640687119285
139,140,4.242640687119285
145,157,4.242640687119285
172,182,4.242640687119285
180,721,4.242640687119285
188,200,4.242640687119285
204,220,4.242640687119285
230,246,4.242640687119285
284,307,4.242640687119285
340,362,4.242640687119285
360,387,4.242640687119285
390,419,4.242640687119285
396,424,4.242640687119285
439,440,4.242640687119285
442,482,4.242640687119285
445,446,4.242640687119285
498,499,4.242640687119285
539,572,4.242640687119285
559,583,4.242640687119285
572,573,4.242640687119285
610,611,4.242640687119285
618,651,4.242640687119285
623,624,4.242640687119285
677,678,4.242640687119285
687,688,4.242640687119285
781,801,4.242640687119285
867,891,4.242640687119285
920,953,4.242640687119285
942,978,4.242640687119285
944,945,4.242640687119285
956,957,4.242640687119285
962,999,4.242640687119285
1011,1052,4.242640687119285
1021,1054,4.242640687119285
14,15,4.47213595499958
20,33,4.47213595499958
30,44,4.47213595499958
34,48,4.47213595499958
57,67,4.47213595499958
72,81,4.47213595499958
81,90,4.47213595499958
82,91,4.47213595499958
102,111,4.47213595499958
163,173,4.47213595499958
165,166,4.47213595499958
196,197,4.47213595499958
209,227,4.47213595499958
222,240,4.47213595499958
226,242,4.47213595499958
245,268,4.47213595499958
266,267,4.47213595499958
270,271,4.47213595499958
272,273,4.47213595499958
289,313,4.47213595499958
296,297,4.47213595499958
306,307,4.47213595499958
339,362,4.47213595499958
348,349,4.47213595499958
378,405,4.47213595499958
381,382,4.47213595499958
383,410,4.47213595499958
384,413,4.47213595499958
392,393,4.47213595499958
396,425,4.47213595499958
418,457,4.47213595499958
454,455,4.47213595499958
464,465,4.47213595499958
480,523,4.47213595499958
498,535,4.47213595499958
503,541,4.47213595499958
504,541,4.47213595499958
558,559,4.47213595499958
561,562,4.47213595499958
561,587,4.47213595499958
606,607,4.47213595499958
619,651,4.47213595499958
639,675,4.47213595499958
644,645,4.47213595499958
658,690,4.47213595499958
660,661,4.47213595499958
668,699,4.47213595499958
674,705,4.47213595499958
676,707,4.47213595499958
680,711,4.47213595499958
685,715,4.47213595499958
697,698,4.47213595499958
699,730,4.47213595499958
727,728,4.47213595499958
728,757,4.47213595499958
729,730,4.47213595499958
740,741,4.47213595499958
748,773,4.47213595499958
750,775,4.47213595499958
818,836,4.47213595499958
820,838,4.47213595499958
835,852,4.47213595499958
845,846,4.47213595499958
845,863,4.47213595499958
848,866,4.47213595499958
865,866,4.47213595499958
866,891,4.47213595499958
869,870,4.47213595499958
879,906,4.47213595499958
883,911,4.47213595499958
885,886,4.47213595499958
904,937,4.47213595499958
906,939,4.47213595499958
907,908,4.47213595499958
912,913,4.47213595499958
913,914,4.47213595499958
932,967,4.47213595499958
944,981,4.47213595499958
950,951,4.47213595499958
961,962,4.47213595499958
963,964,4.47213595499958
970,971,4.47213595499958
971,972,4.47213595499958
976,977,4.47213595499958
987,988,4.47213595499958
989,990,4.47213595499958
991,1028,4.47213595499958
1008,1064,4.47213595499958
1010,1011,4.47213595499958
1013,1059,4.47213595499958
1024,1079,4.47213595499958
3,14,5.0
13,26,5.0
15,16,5.0
17,18,5.0
18,30,5.0
28,29,5.0
29,30,5.0
31,32,5.0
34,47,5.0
38,53,5.0
47,58,5.0
52,579,5.0
56,65,5.0
58,68,5.0
61,70,5.0
75,76,5.0
78,79,5.0
80,89,5.0
84,94,5.0
90,91,5.0
104,114,5.0
106,107,5.0
123,134,5.0
144,155,5.0
159,160,5.0
162,163,5.0
168,179,5.0
171,181,5.0
189,201,5.0
197,210,5.0
198,211,5.0
225,226,5.0
228,244,5.0
232,249,5.0
235,256,5.0
253,603,5.0
257,284,5.0
261,288,5.0
290,313,5.0
292,316,5.0
301,302,5.0
305,331,5.0
307,308,5.0
316,341,5.0
323,347,5.0
325,326,5.0
336,358,5.0
341,342,5.0
344,345,5.0
346,347,5.0
353,354,5.0
363,389,5.0
370,371,5.0
379,406,5.0
385,386,5.0
388,389,5.0
391,419,5.0
404,437,5.0
404,438,5.0
412,451,5.0
416,455,5.0
432,474,5.0
451,491,5.0
455,496,5.0
459,499,5.0
461,462,5.0
461,502,5.0
468,509,5.0
477,478,5.0
483,526,5.0
484,485,5.0
490,491,5.0
490,530,5.0
491,492,5.0
492,531,5.0
512,549,5.0
526,564,5.0
534,567,5.0
548,549,5.0
563,588,5.0
565,566,5.0
594,595,5.0
594,616,5.0
601,622,5.0
602,628,5.0
610,643,5.0
612,644,5.0
613,646,5.0
617,618,5.0
636,637,5.0
650,682,5.0
667,668,5.0
684,713,5.0
686,716,5.0
688,718,5.0
711,741,5.0
713,743,5.0
715,745,5.0
728,756,5.0
729,758,5.0
737,765,5.0
743,744,5.0
746,770,5.0
764,765,5.0
764,785,5.0
765,786,5.0
767,768,5.0
771,772,5.0
780,781,5.0
783,784,5.0
784,803,5.0
790,808,5.0
799,816,5.0
801,802,5.0
811,826,5.0
814,849,5.0
828,844,5.0
837,838,5.0
851,852,5.0
852,874,5.0
873,899,5.0
888,889,5.0
898,928,5.0
904,936,5.0
919,952,5.0
938,975,5.0
940,976,5.0
943,944,5.0
952,989,5.0
958,995,5.0
963,999,5.0
967,1003,5.0
974,1012,5.0
977,1014,5.0
1001,1002,5.0
1016,1017,5.0
1025,1026,5.0
1030,1094,5.0
1040,1061,5.0
1086,1088,5.0
4,5,5.0990195135927845
7,17,5.0990195135927845
48,49,5.0990195135927845
49,60,5.0990195135927845
50,61,5.0990195135927845
60,61,5.0990195135927845
63,72,5.0990195135927845
85,86,5.0990195135927845
96,97,5.0990195135927845
126,127,5.0990195135927845
129,130,5.0990195135927845
167,168,5.0990195135927845
190,202,5.0990195135927845
199,212,5.0990195135927845
204,205,5.0990195135927845
228,229,5.0990195135927845
231,232,5.0990195135927845
236,257,5.0990195135927845
244,267,5.0990195135927845
250,251,5.0990195135927845
265,266,5.0990195135927845
278,279,5.0990195135927845
303,304,5.0990195135927845
309,335,5.0990195135927845
337,359,5.0990195135927845
355,379,5.0990195135927845
367,368,5.0990195135927845
380,407,5.0990195135927845
387,416,5.0990195135927845
391,392,5.0990195135927845
402,432,5.0990195135927845
423,424,5.0990195135927845
431,474,5.0990195135927845
438,477,5.0990195135927845
472,515,5.0990195135927845
477,520,5.0990195135927845
479,522,5.0990195135927845
515,516,5.0990195135927845
522,523,5.0990195135927845
524,525,5.0990195135927845
551,579,5.0990195135927845
555,556,5.0990195135927845
564,589,5.0990195135927845
570,571,5.0990195135927845
589,612,5.0990195135927845
595,617,5.0990195135927845
616,648,5.0990195135927845
620,621,5.0990195135927845
621,622,5.0990195135927845
628,663,5.0990195135927845
632,633,5.0990195135927845
633,634,5.0990195135927845
637,672,5.0990195135927845
642,643,5.0990195135927845
673,704,5.0990195135927845
691,692,5.0990195135927845
704,735,5.0990195135927845
719,749,5.0990195135927845
758,759,5.0990195135927845
794,795,5.0990195135927845
810,825,5.0990195135927845
838,839,5.0990195135927845
844,845,5.0990195135927845
865,890,5.0990195135927845
881,882,5.0990195135927845
899,900,5.0990195135927845
914,915,5.0990195135927845
927,928,5.0990195135927845
929,930,5.0990195135927845
930,965,5.0990195135927845
935,972,5.0990195135927845
967,968,5.0990195135927845
979,1015,5.0990195135927845
985,1022,5.0990195135927845
988,1025,5.0990195135927845
1024,1025,5.0990195135927845
15,28,5.385164807134504
41,42,5.385164807134504
76,85,5.385164807134504
101,110,5.385164807134504
120,121,5.385164807134504
125,126,5.385164807134504
163,164,5.385164807134504
175,176,5.385164807134504
175,185,5.385164807134504
176,177,5.385164807134504
198,199,5.385164807134504
230,231,5.385164807134504
234,254,5.385164807134504
255,256,5.385164807134504
266,291,5.385164807134504
268,293,5.385164807134504
299,327,5.385164807134504
301,329,5.385164807134504
325,348,5.385164807134504
342,365,5.385164807134504
375,376,5.385164807134504
390,418,5.385164807134504
435,436,5.385164807134504
473,516,5.385164807134504
482,525,5.385164807134504
515,553,5.385164807134504
518,519,5.385164807134504
536,569,5.385164807134504
560,585,5.385164807134504
565,591,5.385164807134504
575,576,5.385164807134504
578,602,5.385164807134504
651,652,5.385164807134504
663,694,5.385164807134504
671,672,5.385164807134504
679,709,5.385164807134504
696,723,5.385164807134504
697,728,5.385164807134504
724,755,5.385164807134504
757,779,5.385164807134504
759,780,5.385164807134504
776,797,5.385164807134504
785,804,5.385164807134504
823,824,5.385164807134504
875,876,5.385164807134504
892,893,5.385164807134504
894,895,5.385164807134504
986,1024,5.385164807134504
1031,1094,5.385164807134504
156,157,5.656854249492381
338,361,5.656854249492381
384,414,5.656854249492381
442,443,5.656854249492381
506,542,5.656854249492381
547,548,5.656854249492381
554,555,5.656854249492381
643,679,5.656854249492381
857,877,5.656854249492381
905,939,5.656854249492381
25,39,5.830951894845301
69,79,5.830951894845301
114,123,5.830951894845301
119,130,5.830951894845301
133,145,5.830951894845301
136,146,5.830951894845301
141,151,5.830951894845301
160,161,5.830951894845301
185,198,5.830951894845301
205,223,5.830951894845301
241,264,5.830951894845301
275,276,5.830951894845301
277,278,5.830951894845301
593,615,5.830951894845301
601,624,5.830951894845301
620,652,5.830951894845301
626,627,5.830951894845301
703,734,5.830951894845301
738,766,5.830951894845301
739,766,5.830951894845301
813,829,5.830951894845301
825,842,5.830951894845301
826,842,5.830951894845301
839,855,5.830951894845301
843,862,5.830951894845301
872,898,5.830951894845301
877,878,5.830951894845301
888,916,5.830951894845301
11,25,6.0
256,283,6.0
376,401,6.0
506,507,6.0
545,546,6.0
598,620,6.0
774,795,6.0
842,860,6.0
858,859,6.0
9,19,6.082762530298219
11,12,6.082762530298219
27,28,6.082762530298219
38,39,6.082762530298219
90,100,6.082762530298219
194,206,6.082762530298219
224,225,6.082762530298219
285,286,6.082762530298219
327,350,6.082762530298219
329,352,6.082762530298219
414,453,6.082762530298219
426,427,6.082762530298219
467,508,6.082762530298219
470,513,6.082762530298219
473,474,6.082762530298219
485,486,6.082762530298219
876,902,6.082762530298219
54,55,6.324555320336759
131,142,6.324555320336759
495,533,6.324555320336759
553,581,6.324555320336759
656,657,6.324555320336759
769,790,6.324555320336759
827,843,6.324555320336759
21,33,6.4031242374328485
219,237,6.4031242374328485
321,322,6.4031242374328485
754,778,6.4031242374328485
817,833,6.4031242374328485
183,184,6.708203932499369
273,298,6.708203932499369
216,514,7.0
549,550,7.0
934,969,7.0
2,13,7.0710678118654755
94,104,7.0710678118654755
192,204,7.0710678118654755
403,434,7.0710678118654755
447,488,7.0710678118654755
614,646,7.0710678118654755
660,692,7.0710678118654755
723,724,7.0710678118654755
766,787,7.0710678118654755
397,427,7.211102550927978
24,25,7.280109889280518
511,547,7.810249675906654
466,507,8.0
509,545,8.06225774829855
815,831,8.06225774829855
448,449,8.246211251235321
831,832,8.246211251235321
778,815,8.94427190999916
377,403,9.219544457292887
823,841,9.219544457292887
605,631,10.63014581273465
74,122,12.0
543,544,12.041594578792296
817,834,12.083045973594572
348,371,13.341664064126334
998,1037,13.92838827718412
1035,1042,14.0
157,158,14.317821063276353
833,897,14.317821063276353
969,1053,14.7648230602334
1045,1055,17.0
581,696,17.029386365926403
169,279,17.11724276862369
83,122,18.0
1045,1066,18.0
330,403,19.1049731745428
377,402,19.4164878389476
146,161,19.697715603592208
303,330,23.769728648009426
276,324,24.698178070456937
262,383,32.01562118716424
1,83,61.0
